,cdate,acode,aname,scode,sname,fdust,ufdust,ozone,nd,cm,sagas,fdust+30cm
3433,20180717,104,동남권,111261,강남구,26,23,0.017,0.023,0.3,0.006,35.0
3434,20180717,103,서남권,111301,양천구,27,18,0.01,0.021,0.3,0.006,36.0
3435,20180717,103,서남권,111281,금천구,32,22,0.016,0.02,0.3,0.005,41.0
3436,20180717,103,서남권,111251,관악구,32,22,0.023,0.022,0.3,0.006,41.0
3437,20180717,103,서남권,111241,동작구,30,18,0.02,0.017,0.3,0.006,39.0
3438,20180717,103,서남권,111231,영등포구,38,28,0.012,0.023,0.4,0.006,50.0
3439,20180717,103,서남권,111221,구로구,27,19,0.023,0.016,0.2,0.005,33.0
3440,20180717,103,서남권,111212,강서구,28,22,0.014,0.019,0.2,0.006,34.0
3441,20180717,102,동북권,111311,노원구,30,23,0.02,0.016,0.3,0.006,39.0
3442,20180717,102,동북권,111171,도봉구,30,19,0.023,0.013,0.6,0.005,48.0
3443,20180717,102,동북권,111161,성북구,36,22,0.013,0.016,0.4,0.004,48.0
3444,20180717,102,동북권,111152,동대문구,24,21,0.02,0.021,0.5,0.006999999999999999,39.0
3445,20180717,102,동북권,111151,중랑구,25,21,0.018000000000000002,0.02,0.4,0.006999999999999999,37.0
3446,20180717,102,동북권,111142,성동구,32,23,0.015,0.016,0.3,0.006,41.0
3447,20180717,102,동북권,111141,광진구,32,23,0.019,0.019,0.6,0.008,50.0
3448,20180717,101,서북권,111201,마포구,29,19,0.019,0.02,0.3,0.006999999999999999,38.0
3449,20180717,101,서북권,111191,서대문구,27,18,0.013,0.018000000000000002,0.4,0.005,39.0
3450,20180717,101,서북권,111181,은평구,36,27,0.02,0.015,0.1,0.005,39.0
3451,20180717,100,도심권,111131,용산구,28,24,0.017,0.024,0.3,0.005,37.0
3452,20180717,100,도심권,111123,종로구,28,25,0.017,0.022,0.3,0.005,37.0
3453,20180717,100,도심권,111121,중구,28,20,0.018000000000000002,0.021,0.3,0.005,37.0
3454,20180718,102,동북권,111311,노원구,36,30,0.028,0.017,0.3,0.006,45.0
3455,20180718,104,동남권,111274,강동구,40,25,0.022,0.022,0.3,0.004,49.0
3456,20180718,104,동남권,111273,송파구,34,25,0.024,0.023,0.6,0.004,52.0
3457,20180718,104,동남권,111262,서초구,35,23,0.024,0.025,0.3,0.006,44.0
3458,20180718,104,동남권,111261,강남구,33,27,0.018000000000000002,0.026,0.4,0.006,45.0
3459,20180718,103,서남권,111301,양천구,38,26,0.018000000000000002,0.021,0.3,0.006,47.0
3460,20180718,103,서남권,111281,금천구,37,26,0.022,0.02,0.3,0.005,46.0
3461,20180718,103,서남권,111251,관악구,35,22,0.022,0.022,0.3,0.005,44.0
3462,20180718,103,서남권,111241,동작구,34,20,0.025,0.017,0.3,0.005,43.0
3463,20180718,103,서남권,111231,영등포구,43,32,0.015,0.024,0.5,0.006,58.0
3464,20180718,103,서남권,111221,구로구,30,21,0.022,0.017,0.2,0.005,36.0
3465,20180718,103,서남권,111212,강서구,40,28,0.019,0.02,0.3,0.006,49.0
3466,20180718,102,동북권,111291,강북구,37,28,0.033,0.013,0.3,0.003,46.0
3467,20180718,102,동북권,111171,도봉구,37,25,0.03,0.014,0.6,0.005,55.0
3468,20180718,102,동북권,111161,성북구,42,27,0.021,0.02,0.4,0.004,54.0
3469,20180718,102,동북권,111152,동대문구,32,28,0.028,0.025,0.6,0.006999999999999999,50.0
3470,20180718,102,동북권,111151,중랑구,32,26,0.024,0.021,0.4,0.006999999999999999,44.0
3471,20180718,102,동북권,111142,성동구,34,23,0.018000000000000002,0.018000000000000002,0.3,0.006,43.0
3472,20180718,102,동북권,111141,광진구,33,23,0.014,0.019,0.6,0.008,51.0
3473,20180718,101,서북권,111201,마포구,32,23,0.024,0.02,0.3,0.006,41.0
3474,20180718,101,서북권,111191,서대문구,36,26,0.021,0.017,0.5,0.004,51.0
3475,20180718,101,서북권,111181,은평구,40,32,0.028,0.015,0.1,0.005,43.0
3476,20180718,100,도심권,111131,용산구,34,29,0.019,0.025,0.3,0.005,43.0
3477,20180718,100,도심권,111123,종로구,33,30,0.02,0.024,0.4,0.005,45.0
3478,20180718,100,도심권,111121,중구,34,26,0.026,0.022,0.3,0.004,43.0
3479,20180719,101,서북권,111181,은평구,26,23,0.025,0.012,0.1,0.004,29.0
3480,20180719,104,동남권,111274,강동구,41,25,0.024,0.022,0.3,0.004,50.0
3481,20180719,104,동남권,111273,송파구,33,24,0.028,0.024,0.6,0.004,51.0
3482,20180719,104,동남권,111262,서초구,33,18,0.03,0.022,0.2,0.004,39.0
3483,20180719,104,동남권,111261,강남구,30,25,0.022,0.024,0.3,0.005,39.0
3484,20180719,103,서남권,111301,양천구,34,23,0.023,0.018000000000000002,0.3,0.005,43.0
3485,20180719,103,서남권,111281,금천구,34,23,0.025,0.024,0.3,0.005,43.0
3486,20180719,103,서남권,111251,관악구,35,21,0.03,0.022,0.2,0.004,41.0
3487,20180719,103,서남권,111241,동작구,36,21,0.027000000000000003,0.021,0.3,0.004,45.0
3488,20180719,103,서남권,111231,영등포구,35,27,0.016,0.023,0.4,0.005,47.0
3489,20180719,103,서남권,111221,구로구,32,22,0.033,0.017,0.2,0.005,38.0
3490,20180719,103,서남권,111212,강서구,31,22,0.022,0.016,0.2,0.005,37.0
3491,20180719,100,도심권,111131,용산구,27,24,0.022,0.021,0.3,0.003,36.0
3492,20180719,100,도심권,111121,중구,27,20,0.026,0.018000000000000002,0.3,0.003,36.0
3493,20180719,100,도심권,111123,종로구,30,23,0.023,0.02,0.3,0.004,39.0
3494,20180719,102,동북권,111311,노원구,31,24,0.024,0.016,0.3,0.005,40.0
3495,20180719,102,동북권,111291,강북구,23,17,0.028,0.011,0.2,0.003,29.0
3496,20180719,102,동북권,111171,도봉구,30,18,0.026,0.012,0.6,0.004,48.0
3497,20180719,102,동북권,111161,성북구,30,20,0.02,0.016,0.4,0.003,42.0
3498,20180719,102,동북권,111152,동대문구,24,21,0.028,0.021,0.5,0.006999999999999999,39.0
3499,20180719,102,동북권,111151,중랑구,27,23,0.027000000000000003,0.019,0.3,0.006999999999999999,36.0
3500,20180719,102,동북권,111142,성동구,31,20,0.019,0.017,0.3,0.005,40.0
3501,20180719,102,동북권,111141,광진구,34,23,0.024,0.018000000000000002,0.5,0.006999999999999999,49.0
3502,20180719,101,서북권,111201,마포구,29,19,0.027000000000000003,0.017,0.3,0.004,38.0
3503,20180719,101,서북권,111191,서대문구,29,19,0.021,0.014,0.5,0.003,44.0
3504,20180720,102,동북권,111311,노원구,37,28,0.044,0.02,0.3,0.005,46.0
3505,20180720,104,동남권,111274,강동구,43,25,0.034,0.029,0.4,0.004,55.0
3506,20180720,104,동남권,111273,송파구,38,27,0.038,0.029,0.6,0.004,56.0
3507,20180720,104,동남권,111262,서초구,36,23,0.035,0.033,0.3,0.004,45.0
3508,20180720,104,동남권,111261,강남구,35,27,0.029,0.033,0.4,0.006,47.0
3509,20180720,103,서남권,111301,양천구,32,21,0.024,0.027000000000000003,0.3,0.005,41.0
3510,20180720,103,서남권,111281,금천구,37,22,0.031,0.027000000000000003,0.4,0.005,49.0
3511,20180720,103,서남권,111251,관악구,37,23,0.036000000000000004,0.028,0.3,0.004,46.0
3512,20180720,103,서남권,111241,동작구,35,20,0.04,0.022,0.4,0.004,47.0
3513,20180720,103,서남권,111231,영등포구,44,29,0.023,0.029,0.5,0.005,59.0
3514,20180720,103,서남권,111221,구로구,32,20,0.036000000000000004,0.023,0.2,0.004,38.0
3515,20180720,103,서남권,111212,강서구,32,21,0.026,0.025,0.3,0.006,41.0
3516,20180720,102,동북권,111291,강북구,38,27,0.052000000000000005,0.015,0.3,0.003,47.0
3517,20180720,102,동북권,111171,도봉구,41,24,0.049,0.016,0.7,0.004,62.0
3518,20180720,102,동북권,111161,성북구,44,27,0.038,0.021,0.5,0.003,59.0
3519,20180720,102,동북권,111152,동대문구,34,28,0.046,0.033,0.6,0.008,52.0
3520,20180720,102,동북권,111151,중랑구,31,24,0.041,0.025,0.4,0.006999999999999999,43.0
3521,20180720,102,동북권,111142,성동구,35,25,0.023,0.024,0.3,0.005,44.0
3522,20180720,102,동북권,111141,광진구,41,27,0.036000000000000004,0.025,0.6,0.008,59.0
3523,20180720,101,서북권,111201,마포구,37,23,0.036000000000000004,0.024,0.4,0.006,49.0
3524,20180720,101,서북권,111191,서대문구,37,24,0.032,0.022,0.6,0.004,55.0
3525,20180720,101,서북권,111181,은평구,39,30,0.044,0.018000000000000002,0.1,0.005,42.0
3526,20180720,100,도심권,111131,용산구,34,28,0.032,0.032,0.4,0.004,46.0
3527,20180720,100,도심권,111123,종로구,37,29,0.038,0.031,0.5,0.005,52.0
3528,20180720,100,도심권,111121,중구,35,24,0.04,0.028,0.4,0.004,47.0
3529,20180721,100,도심권,111121,중구,37,24,0.051,0.031,0.4,0.005,49.0
3530,20180721,104,동남권,111274,강동구,54,33,0.045,0.028,0.5,0.004,69.0
3531,20180721,104,동남권,111273,송파구,48,33,0.054000000000000006,0.03,0.7,0.005,69.0
3532,20180721,104,동남권,111262,서초구,42,24,0.054000000000000006,0.031,0.4,0.006,54.0
3533,20180721,104,동남권,111261,강남구,42,34,0.041,0.035,0.4,0.006999999999999999,54.0
3534,20180721,103,서남권,111301,양천구,35,24,0.04,0.026,0.4,0.006,47.0
3535,20180721,103,서남권,111281,금천구,39,25,0.042,0.032,0.4,0.006,51.0
3536,20180721,103,서남권,111251,관악구,42,26,0.049,0.03,0.4,0.005,54.0
3537,20180721,103,서남권,111241,동작구,40,22,0.049,0.028,0.5,0.006,55.0
3538,20180721,103,서남권,111231,영등포구,46,32,0.034,0.031,0.5,0.006999999999999999,61.0
3539,20180721,103,서남권,111221,구로구,35,22,0.05,0.023,0.3,0.005,44.0
3540,20180721,103,서남권,111212,강서구,35,24,0.04,0.027000000000000003,0.3,0.008,44.0
3541,20180721,102,동북권,111311,노원구,36,27,0.043,0.02,0.4,0.006,48.0
3542,20180721,102,동북권,111291,강북구,34,23,0.052000000000000005,0.015,0.3,0.003,43.0
3543,20180721,102,동북권,111171,도봉구,38,23,0.049,0.017,0.7,0.005,59.0
3544,20180721,102,동북권,111161,성북구,39,24,0.038,0.023,0.5,0.003,54.0
3545,20180721,102,동북권,111152,동대문구,35,27,0.055,0.032,0.6,0.008,53.0
3546,20180721,102,동북권,111151,중랑구,33,28,0.053,0.021,0.4,0.006999999999999999,45.0
3547,20180721,102,동북권,111142,성동구,44,32,0.038,0.025,0.3,0.005,53.0
3548,20180721,102,동북권,111141,광진구,48,32,0.05,0.024,0.6,0.009000000000000001,66.0
3549,20180721,101,서북권,111201,마포구,40,26,0.05,0.025,0.5,0.006,55.0
3550,20180721,101,서북권,111191,서대문구,38,25,0.038,0.027000000000000003,0.6,0.005,56.0
3551,20180721,101,서북권,111181,은평구,35,29,0.045,0.021,0.2,0.005,41.0
3552,20180721,100,도심권,111131,용산구,42,35,0.047,0.033,0.4,0.005,54.0
3553,20180721,100,도심권,111123,종로구,37,29,0.047,0.033,0.4,0.005,49.0
3554,20180722,102,동북권,111291,강북구,26,16,0.042,0.009000000000000001,0.3,0.002,35.0
3555,20180722,104,동남권,111274,강동구,32,20,0.04,0.018000000000000002,0.4,0.004,44.0
3556,20180722,104,동남권,111273,송파구,32,22,0.051,0.02,0.6,0.003,50.0
3557,20180722,104,동남권,111262,서초구,15,16,0.052000000000000005,0.024,0.3,0.004,24.0
3558,20180722,104,동남권,111261,강남구,27,22,0.044,0.022,0.3,0.005,36.0
3559,20180722,103,서남권,111301,양천구,27,17,0.034,0.019,0.4,0.004,39.0
3560,20180722,103,서남권,111281,금천구,32,20,0.045,0.023,0.4,0.004,44.0
3561,20180722,103,서남권,111251,관악구,32,18,0.044,0.023,0.3,0.003,41.0
3562,20180722,103,서남권,111241,동작구,32,17,0.052000000000000005,0.019,0.4,0.003,44.0
3563,20180722,103,서남권,111231,영등포구,33,22,0.03,0.023,0.5,0.005,48.0
3564,20180722,103,서남권,111221,구로구,27,16,0.044,0.018000000000000002,0.2,0.003,33.0
3565,20180722,103,서남권,111212,강서구,28,17,0.034,0.02,0.3,0.004,37.0
3566,20180722,102,동북권,111311,노원구,28,19,0.033,0.014,0.3,0.005,37.0
3567,20180722,102,동북권,111171,도봉구,30,15,0.038,0.011,0.6,0.004,48.0
3568,20180722,102,동북권,111161,성북구,32,18,0.038,0.015,0.4,0.002,44.0
3569,20180722,102,동북권,111152,동대문구,25,20,0.057,0.019,0.5,0.006999999999999999,40.0
3570,20180722,102,동북권,111151,중랑구,24,18,0.045,0.016,0.4,0.006,36.0
3571,20180722,102,동북권,111142,성동구,32,23,0.039,0.018000000000000002,0.3,0.005,41.0
3572,20180722,102,동북권,111141,광진구,32,21,0.048,0.015,0.5,0.006999999999999999,47.0
3573,20180722,101,서북권,111201,마포구,28,18,0.045,0.018000000000000002,0.4,0.004,40.0
3574,20180722,101,서북권,111191,서대문구,26,17,0.035,0.017,0.6,0.003,44.0
3575,20180722,101,서북권,111181,은평구,26,21,0.041,0.012,0.1,0.003,29.0
3576,20180722,100,도심권,111131,용산구,28,23,0.051,0.021,0.4,0.003,40.0
3577,20180722,100,도심권,111123,종로구,29,21,0.049,0.019,0.4,0.003,41.0
3578,20180722,100,도심권,111121,중구,27,17,0.048,0.02,0.4,0.003,39.0
3579,20180723,102,동북권,111311,노원구,31,21,0.031,0.016,0.3,0.006999999999999999,40.0
3580,20180723,104,동남권,111274,강동구,36,19,0.027000000000000003,0.022,0.4,0.004,48.0
3581,20180723,104,동남권,111273,송파구,29,20,0.036000000000000004,0.02,0.6,0.005,47.0
3582,20180723,104,동남권,111262,서초구,34,16,0.041,0.019,0.2,0.006,40.0
3583,20180723,104,동남권,111261,강남구,23,17,0.027000000000000003,0.022,0.3,0.006,32.0
3584,20180723,103,서남권,111301,양천구,32,20,0.034,0.021,0.4,0.006,44.0
3585,20180723,103,서남권,111281,금천구,33,21,0.042,0.02,0.3,0.005,42.0
3586,20180723,103,서남권,111251,관악구,34,19,0.041,0.021,0.3,0.005,43.0
3587,20180723,103,서남권,111241,동작구,33,17,0.044,0.017,0.3,0.006,42.0
3588,20180723,103,서남권,111231,영등포구,39,24,0.028,0.025,0.5,0.006999999999999999,54.0
3589,20180723,103,서남권,111221,구로구,30,18,0.044,0.017,0.2,0.006,36.0
3590,20180723,103,서남권,111212,강서구,31,21,0.038,0.022,0.3,0.006999999999999999,40.0
3591,20180723,102,동북권,111291,강북구,29,20,0.042,0.009000000000000001,0.3,0.004,38.0
3592,20180723,102,동북권,111171,도봉구,30,15,0.04,0.011,0.7,0.006,51.0
3593,20180723,102,동북권,111161,성북구,35,20,0.033,0.017,0.4,0.005,47.0
3594,20180723,102,동북권,111152,동대문구,29,22,0.043,0.023,0.6,0.009000000000000001,47.0
3595,20180723,102,동북권,111151,중랑구,28,20,0.03,0.024,0.4,0.006999999999999999,40.0
3596,20180723,102,동북권,111142,성동구,34,21,0.025,0.02,0.3,0.005,43.0
3597,20180723,102,동북권,111141,광진구,31,19,0.03,0.018000000000000002,0.5,0.009000000000000001,46.0
3598,20180723,101,서북권,111201,마포구,33,20,0.039,0.021,0.4,0.006999999999999999,45.0
3599,20180723,101,서북권,111191,서대문구,35,20,0.035,0.017,0.6,0.006,53.0
3600,20180723,101,서북권,111181,은평구,32,25,0.039,0.017,0.1,0.006,35.0
3601,20180723,100,도심권,111131,용산구,30,23,0.031,0.027000000000000003,0.4,0.006,42.0
3602,20180723,100,도심권,111123,종로구,32,25,0.037000000000000005,0.025,0.4,0.006,44.0
3603,20180723,100,도심권,111121,중구,31,20,0.042,0.021,0.4,0.006,43.0
3604,20180724,100,도심권,111131,용산구,40,33,0.056,0.03,0.4,0.004,52.0
3605,20180724,104,동남권,111274,강동구,50,27,0.038,0.025,0.3,0.003,59.0
3606,20180724,104,동남권,111273,송파구,40,27,0.05,0.024,0.6,0.004,58.0
3607,20180724,104,동남권,111262,서초구,39,24,0.056,0.029,0.3,0.004,48.0
3608,20180724,104,동남권,111261,강남구,35,24,0.043,0.029,0.3,0.005,44.0
3609,20180724,103,서남권,111301,양천구,40,25,0.044,0.029,0.4,0.003,52.0
3610,20180724,103,서남권,111281,금천구,40,27,0.05,0.028,0.4,0.004,52.0
3611,20180724,103,서남권,111251,관악구,42,26,0.056,0.028,0.3,0.003,51.0
3612,20180724,103,서남권,111241,동작구,43,23,0.056,0.023,0.4,0.004,55.0
3613,20180724,103,서남권,111231,영등포구,49,31,0.04,0.032,0.5,0.005,64.0
3614,20180724,103,서남권,111221,구로구,39,24,0.063,0.023,0.3,0.003,48.0
3615,20180724,103,서남권,111212,강서구,37,26,0.054000000000000006,0.027000000000000003,0.3,0.004,46.0
3616,20180724,100,도심권,111123,종로구,40,32,0.064,0.028,0.4,0.005,52.0
3617,20180724,102,동북권,111311,노원구,41,31,0.051,0.02,0.3,0.005,50.0
3618,20180724,100,도심권,111121,중구,39,28,0.068,0.027000000000000003,0.4,0.004,51.0
3619,20180724,102,동북권,111291,강북구,44,31,0.067,0.013,0.3,0.003,53.0
3620,20180724,102,동북권,111171,도봉구,46,26,0.069,0.015,0.6,0.005,64.0
3621,20180724,102,동북권,111161,성북구,45,28,0.054000000000000006,0.021,0.5,0.004,60.0
3622,20180724,102,동북권,111152,동대문구,39,32,0.07200000000000001,0.026,0.6,0.008,57.0
3623,20180724,102,동북권,111151,중랑구,38,29,0.053,0.022,0.4,0.006,50.0
3624,20180724,102,동북권,111142,성동구,43,28,0.04,0.024,0.3,0.005,52.0
3625,20180724,102,동북권,111141,광진구,42,28,0.049,0.019,0.6,0.008,60.0
3626,20180724,101,서북권,111201,마포구,40,25,0.063,0.024,0.4,0.005,52.0
3627,20180724,101,서북권,111191,서대문구,42,29,0.056,0.021,0.6,0.005,60.0
3628,20180724,101,서북권,111181,은평구,46,35,0.069,0.019,0.1,0.005,49.0
3629,20180725,102,동북권,111311,노원구,37,27,0.028,0.019,0.3,0.006,46.0
3630,20180725,104,동남권,111274,강동구,36,20,0.025,0.018000000000000002,0.3,0.004,45.0
3631,20180725,104,동남권,111273,송파구,29,20,0.034,0.015,0.6,0.005,47.0
3632,20180725,104,동남권,111262,서초구,28,17,0.034,0.014,0.3,0.005,37.0
3633,20180725,104,동남권,111261,강남구,26,17,0.025,0.017,0.3,0.005,35.0
3634,20180725,103,서남권,111301,양천구,32,19,0.025,0.016,0.3,0.003,41.0
3635,20180725,103,서남권,111281,금천구,34,21,0.025,0.019,0.3,0.004,43.0
3636,20180725,103,서남권,111251,관악구,32,18,0.036000000000000004,0.016,0.3,0.004,41.0
3637,20180725,103,서남권,111241,동작구,36,19,0.033,0.012,0.3,0.004,45.0
3638,20180725,103,서남권,111231,영등포구,37,21,0.025,0.018000000000000002,0.5,0.005,52.0
3639,20180725,103,서남권,111221,구로구,27,17,0.04,0.013,0.2,0.004,33.0
3640,20180725,103,서남권,111212,강서구,28,18,0.032,0.014,0.2,0.004,34.0
3641,20180725,102,동북권,111291,강북구,37,24,0.033,0.015,0.3,0.004,46.0
3642,20180725,102,동북권,111171,도봉구,35,19,0.033,0.014,0.5,0.005,50.0
3643,20180725,102,동북권,111161,성북구,35,22,0.023,0.02,0.5,0.004,50.0
3644,20180725,102,동북권,111152,동대문구,29,24,0.036000000000000004,0.016,0.6,0.008,47.0
3645,20180725,102,동북권,111151,중랑구,28,21,0.027000000000000003,0.019,0.4,0.006999999999999999,40.0
3646,20180725,102,동북권,111142,성동구,26,16,0.02,0.017,0.2,0.005,32.0
3647,20180725,102,동북권,111141,광진구,31,21,0.028,0.014,0.5,0.009000000000000001,46.0
3648,20180725,101,서북권,111201,마포구,25,17,0.032,0.015,0.3,0.006,34.0
3649,20180725,101,서북권,111191,서대문구,30,21,0.029,0.014,0.6,0.004,48.0
3650,20180725,101,서북권,111181,은평구,33,26,0.033,0.016,0.2,0.005,39.0
3651,20180725,100,도심권,111131,용산구,33,25,0.029,0.021,0.3,0.005,42.0
3652,20180725,100,도심권,111123,종로구,32,24,0.031,0.021,0.4,0.005,44.0
3653,20180725,100,도심권,111121,중구,33,21,0.028,0.025,0.4,0.005,45.0
3654,20180726,100,도심권,111121,중구,42,27,0.032,0.025,0.4,0.004,54.0
3655,20180726,104,동남권,111274,강동구,48,25,0.024,0.024,0.4,0.004,60.0
3656,20180726,104,동남권,111273,송파구,35,24,0.026,0.022,0.7,0.004,56.0
3657,20180726,104,동남권,111262,서초구,34,22,0.033,0.022,0.3,0.005,43.0
3658,20180726,104,동남권,111261,강남구,34,22,0.025,0.022,0.3,0.005,43.0
3659,20180726,103,서남권,111301,양천구,43,29,0.026,0.02,0.3,0.004,52.0
3660,20180726,103,서남권,111281,금천구,41,26,0.03,0.02,0.3,0.004,50.0
3661,20180726,103,서남권,111251,관악구,37,25,0.039,0.019,0.3,0.004,46.0
3662,20180726,103,서남권,111241,동작구,43,24,0.033,0.017,0.3,0.004,52.0
3663,20180726,103,서남권,111231,영등포구,43,30,0.024,0.022,0.5,0.005,58.0
3664,20180726,103,서남권,111221,구로구,34,24,0.044,0.015,0.2,0.004,40.0
3665,20180726,103,서남권,111212,강서구,41,28,0.03,0.019,0.3,0.005,50.0
3666,20180726,102,동북권,111311,노원구,42,30,0.026,0.021,0.4,0.005,54.0
3667,20180726,102,동북권,111291,강북구,48,30,0.032,0.016,0.3,0.003,57.0
3668,20180726,102,동북권,111171,도봉구,43,26,0.029,0.018000000000000002,0.5,0.005,58.0
3669,20180726,102,동북권,111161,성북구,45,27,0.025,0.022,0.5,0.004,60.0
3670,20180726,102,동북권,111152,동대문구,37,29,0.033,0.023,0.6,0.006999999999999999,55.0
3671,20180726,102,동북권,111151,중랑구,36,26,0.027000000000000003,0.023,0.4,0.006,48.0
3672,20180726,102,동북권,111142,성동구,41,21,0.022,0.019,0.3,0.005,50.0
3673,20180726,102,동북권,111141,광진구,39,27,0.026,0.019,0.6,0.009000000000000001,57.0
3674,20180726,101,서북권,111191,서대문구,36,28,0.028,0.017,0.5,0.004,51.0
3675,20180726,101,서북권,111181,은평구,44,33,0.036000000000000004,0.018000000000000002,0.4,0.005,56.0
3676,20180726,100,도심권,111131,용산구,41,32,0.03,0.026,0.3,0.004,50.0
3677,20180726,100,도심권,111123,종로구,39,29,0.03,0.027000000000000003,0.4,0.005,51.0
3678,20180727,102,동북권,111291,강북구,53,36,0.044,0.01,0.3,0.003,62.0
3679,20180727,104,동남권,111274,강동구,75,39,0.027000000000000003,0.028,0.4,0.004,87.0
3680,20180727,104,동남권,111273,송파구,47,33,0.036000000000000004,0.025,0.7,0.003,68.0
3681,20180727,104,동남권,111262,서초구,43,29,0.041,0.027000000000000003,0.3,0.004,52.0
3682,20180727,104,동남권,111261,강남구,42,29,0.033,0.025,0.4,0.005,54.0
3683,20180727,103,서남권,111301,양천구,55,35,0.029,0.024,0.3,0.003,64.0
3684,20180727,103,서남권,111281,금천구,54,36,0.034,0.029,0.4,0.004,66.0
3685,20180727,103,서남권,111251,관악구,48,31,0.042,0.026,0.3,0.003,57.0
3686,20180727,103,서남권,111241,동작구,57,32,0.041,0.023,0.4,0.004,69.0
3687,20180727,103,서남권,111231,영등포구,53,36,0.023,0.028,0.6,0.004,71.0
3688,20180727,103,서남권,111221,구로구,43,29,0.051,0.022,0.2,0.002,49.0
3689,20180727,103,서남권,111212,강서구,48,36,0.028,0.02,0.3,0.003,57.0
3690,20180727,102,동북권,111311,노원구,45,31,0.035,0.017,0.3,0.005,54.0
3691,20180727,102,동북권,111171,도봉구,44,27,0.044,0.012,0.5,0.004,59.0
3692,20180727,102,동북권,111161,성북구,49,31,0.033,0.02,0.5,0.003,64.0
3693,20180727,102,동북권,111152,동대문구,47,38,0.043,0.022,0.6,0.006999999999999999,65.0
3694,20180727,102,동북권,111151,중랑구,47,37,0.033,0.024,0.4,0.006,59.0
3695,20180727,102,동북권,111142,성동구,45,30,0.031,0.021,0.3,0.005,54.0
3696,20180727,102,동북권,111141,광진구,50,36,0.035,0.022,0.6,0.006999999999999999,68.0
3697,20180727,101,서북권,111191,서대문구,42,31,0.034,0.016,0.5,0.004,57.0
3698,20180727,101,서북권,111181,은평구,47,37,0.044,0.014,0.4,0.004,59.0
3699,20180727,100,도심권,111131,용산구,53,43,0.038,0.027000000000000003,0.3,0.004,62.0
3700,20180727,100,도심권,111123,종로구,45,31,0.037000000000000005,0.025,0.4,0.004,57.0
3701,20180727,100,도심권,111121,중구,53,35,0.042,0.022,0.4,0.003,65.0
3702,20180728,102,동북권,111311,노원구,39,25,0.021,0.018000000000000002,0.3,0.005,48.0
3703,20180728,104,동남권,111274,강동구,51,29,0.015,0.03,0.4,0.004,63.0
3704,20180728,104,동남권,111273,송파구,34,23,0.019,0.028,0.7,0.003,55.0
3705,20180728,104,동남권,111262,서초구,33,23,0.025,0.036000000000000004,0.4,0.004,45.0
3706,20180728,104,동남권,111261,강남구,31,22,0.02,0.032,0.4,0.005,43.0
3707,20180728,103,서남권,111301,양천구,48,35,0.019,0.03,0.4,0.003,60.0
3708,20180728,103,서남권,111281,금천구,48,34,0.019,0.034,0.4,0.004,60.0
3709,20180728,103,서남권,111251,관악구,40,26,0.022,0.037000000000000005,0.4,0.003,52.0
3710,20180728,103,서남권,111241,동작구,48,29,0.025,0.029,0.4,0.004,60.0
3711,20180728,103,서남권,111231,영등포구,43,32,0.015,0.03,0.5,0.004,58.0
3712,20180728,103,서남권,111221,구로구,32,24,0.035,0.029,0.3,0.002,41.0
3713,20180728,103,서남권,111212,강서구,32,23,0.026,0.026,0.3,0.004,41.0
3714,20180728,102,동북권,111291,강북구,49,36,0.027000000000000003,0.011,0.3,0.002,58.0
3715,20180728,102,동북권,111171,도봉구,38,24,0.027000000000000003,0.013,0.5,0.004,53.0
3716,20180728,102,동북권,111161,성북구,37,25,0.021,0.022,0.5,0.002,52.0
3717,20180728,102,동북권,111152,동대문구,39,34,0.028,0.029,0.6,0.006,57.0
3718,20180728,102,동북권,111151,중랑구,38,31,0.022,0.025,0.5,0.006,53.0
3719,20180728,102,동북권,111142,성동구,34,23,0.02,0.024,0.3,0.005,43.0
3720,20180728,102,동북권,111141,광진구,35,25,0.018000000000000002,0.027000000000000003,0.6,0.003,53.0
3721,20180728,101,서북권,111191,서대문구,35,25,0.021,0.021,0.6,0.002,53.0
3722,20180728,101,서북권,111181,은평구,37,31,0.033,0.016,0.4,0.003,49.0
3723,20180728,100,도심권,111131,용산구,47,39,0.021,0.032,0.4,0.003,59.0
3724,20180728,100,도심권,111123,종로구,32,21,0.024,0.03,0.4,0.003,44.0
3725,20180728,100,도심권,111121,중구,48,33,0.022,0.033,0.3,0.003,57.0
3726,20180729,101,서북권,111191,서대문구,15,12,0.029,0.006999999999999999,0.6,0.002,33.0
3727,20180729,104,동남권,111274,강동구,20,11,0.018000000000000002,0.014,0.3,0.003,29.0
3728,20180729,104,동남권,111273,송파구,19,13,0.026,0.01,0.5,0.002,34.0
3729,20180729,104,동남권,111262,서초구,18,10,0.028,0.013,0.2,0.003,24.0
3730,20180729,104,동남권,111261,강남구,13,9,0.022,0.013,0.3,0.005,22.0
3731,20180729,103,서남권,111301,양천구,21,14,0.024,0.015,0.4,0.003,33.0
3732,20180729,103,서남권,111281,금천구,22,15,0.029,0.012,0.3,0.003,31.0
3733,20180729,103,서남권,111251,관악구,21,13,0.018000000000000002,0.017,0.3,0.003,30.0
3734,20180729,103,서남권,111241,동작구,24,13,0.027000000000000003,0.013,0.4,0.003,36.0
3735,20180729,103,서남권,111231,영등포구,23,16,0.022,0.017,0.4,0.004,35.0
3736,20180729,103,서남권,111221,구로구,16,11,0.035,0.013,0.2,0.002,22.0
